RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,competencia,costo_edicion,radio,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
927,14,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,5,3,14,COLD_RESTART,1,72,311,8,222,90,90,5,0,0.0,1.011111111111111,10.0,0.0,10.0
920,14,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,14,COLD_RESTART,4,249,134,13,54,36,35,2,1,0.02777777777777779,1.1714285714285715,40.0,0.0,40.0
931,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,14,CLOSED_LOOP,14,400,0,0,0,0,0,0,0,0.0,0.0,140.0,0.0,140.0
925,14,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.7,5,3,14,COLD_RESTART,1,122,260,14,155,72,71,4,2,0.01388888888888884,1.028169014084507,10.0,0.0,10.0
937,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.7,5,3,14,CLOSED_LOOP,5,367,30,3,5,8,8,0,0,0.0,1.75,50.0,0.0,50.0
938,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.9,5,3,14,CLOSED_LOOP,5,348,47,3,17,12,12,1,0,0.0,1.5,50.0,0.0,50.0
936,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,14,CLOSED_LOOP,6,276,110,10,43,30,28,2,0,0.06666666666666665,1.2142857142857142,60.0,0.0,60.0
933,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,14,CLOSED_LOOP,11,335,56,9,5,12,12,0,0,0.0,2.0,110.0,0.0,110.0
939,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,5,3,14,CLOSED_LOOP,5,362,31,3,6,9,9,2,0,0.0,1.1111111111111112,50.0,0.0,50.0
935,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,5,3,14,CLOSED_LOOP,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
944,14,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.5,5,3,14,GOVERNED,14,400,0,0,0,0,0,0,0,0.0,0.0,140.0,0.0,140.0
945,14,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,14,GOVERNED,14,400,0,0,0,0,0,0,0,0.0,0.0,140.0,0.0,140.0
946,14,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.9,5,3,14,GOVERNED,14,400,0,0,0,0,0,0,0,0.0,0.0,140.0,0.0,140.0
926,14,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,14,COLD_RESTART,0,49,330,12,211,94,94,6,0,0.0,1.0212765957446808,0.0,0.0,0.0
947,14,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,14,GOVERNED,14,400,0,0,0,0,0,0,0,0.0,0.0,140.0,0.0,140.0
950,14,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,14,GOVERNED,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
940,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.5,5,3,14,CLOSED_LOOP,2,170,207,6,121,67,62,9,0,0.07462686567164178,1.0161290322580645,20.0,0.0,20.0
924,14,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,14,COLD_RESTART,2,170,207,6,121,67,62,9,0,0.07462686567164178,1.0161290322580645,20.0,0.0,20.0
948,14,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.5,5,3,14,GOVERNED,9,371,25,4,4,5,5,0,0,0.0,1.0,90.0,0.0,90.0
949,14,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,14,GOVERNED,11,335,56,9,5,12,12,0,0,0.0,2.0,110.0,0.0,110.0
941,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.7,5,3,14,CLOSED_LOOP,1,111,273,11,156,77,77,4,0,0.0,1.0,10.0,0.0,10.0
954,14,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.9,5,3,14,GOVERNED,5,348,47,3,17,12,12,1,0,0.0,1.5,50.0,0.0,50.0
943,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,14,CLOSED_LOOP,1,72,311,8,222,90,90,5,0,0.0,1.011111111111111,10.0,0.0,10.0
942,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.9,5,3,14,CLOSED_LOOP,0,49,330,12,211,94,94,6,0,0.0,1.0212765957446808,0.0,0.0,0.0
953,14,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.7,5,3,14,GOVERNED,5,367,30,3,5,8,8,0,0,0.0,1.75,50.0,0.0,50.0
951,14,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,5,3,14,GOVERNED,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
952,14,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.5,5,3,14,GOVERNED,6,276,110,10,43,30,28,2,0,0.06666666666666665,1.2142857142857142,60.0,0.0,60.0
955,14,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,5,3,14,GOVERNED,5,362,31,3,6,9,9,2,0,0.0,1.1111111111111112,50.0,0.0,50.0
960,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.5,5,3,15,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
961,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.7,5,3,15,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
962,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.9,5,3,15,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
963,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,5,3,15,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
965,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.7,5,3,15,OPEN_LOOP,15,389,0,0,0,10,10,11,0,0.0,3.4,150.0,0.0,150.0
959,14,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,5,3,14,GOVERNED,1,72,311,8,222,90,90,5,0,0.0,1.011111111111111,10.0,0.0,10.0
968,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.5,5,3,15,OPEN_LOOP,5,395,0,0,0,5,5,5,0,0.0,1.0,50.0,0.0,50.0
957,14,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,14,GOVERNED,1,111,273,11,156,77,77,4,0,0.0,1.0,10.0,0.0,10.0
964,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.5,5,3,15,OPEN_LOOP,15,389,0,0,0,10,10,11,0,0.0,3.4,150.0,0.0,150.0
967,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,5,3,15,OPEN_LOOP,15,389,0,0,0,10,10,11,0,0.0,3.4,150.0,0.0,150.0
958,14,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.9,5,3,14,GOVERNED,0,49,330,12,211,94,94,6,0,0.0,1.0212765957446808,0.0,0.0,0.0
966,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.9,5,3,15,OPEN_LOOP,15,389,0,0,0,10,10,11,0,0.0,3.4,150.0,0.0,150.0
969,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.7,5,3,15,OPEN_LOOP,5,395,0,0,0,5,5,5,0,0.0,1.0,50.0,0.0,50.0
976,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.5,5,3,15,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
970,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.9,5,3,15,OPEN_LOOP,5,395,0,0,0,5,5,5,0,0.0,1.0,50.0,0.0,50.0
977,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,15,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
974,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,15,OPEN_LOOP,9,388,0,0,0,18,16,12,0,0.11111111111111116,2.125,90.0,0.0,90.0
978,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.9,5,3,15,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
973,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.7,5,3,15,OPEN_LOOP,9,388,0,0,0,18,16,12,0,0.11111111111111116,2.125,90.0,0.0,90.0
972,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.5,5,3,15,OPEN_LOOP,9,388,0,0,0,18,16,12,0,0.11111111111111116,2.125,90.0,0.0,90.0
979,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,5,3,15,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
971,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,5,3,15,OPEN_LOOP,5,395,0,0,0,5,5,5,0,0.0,1.0,50.0,0.0,50.0
956,14,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.5,5,3,14,GOVERNED,2,170,207,6,121,67,62,9,0,0.07462686567164178,1.0161290322580645,20.0,0.0,20.0
975,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,5,3,15,OPEN_LOOP,9,388,0,0,0,18,16,12,0,0.11111111111111116,2.125,90.0,0.0,90.0
980,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.5,5,3,15,COLD_RESTART,7,362,31,5,6,8,8,2,2,0.0,3.25,70.0,0.0,70.0
983,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,5,3,15,COLD_RESTART,9,366,27,5,3,6,5,2,2,0.16666666666666663,2.6,90.0,0.0,90.0
984,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,15,COLD_RESTART,5,359,33,6,5,9,9,2,0,0.0,1.0,50.0,0.0,50.0
985,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.7,5,3,15,COLD_RESTART,2,215,161,18,57,44,43,6,7,0.022727272727272707,1.0232558139534884,20.0,0.0,20.0
982,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,15,COLD_RESTART,10,362,30,6,1,7,7,2,2,0.0,3.7142857142857144,100.0,0.0,100.0
992,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.5,5,3,15,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
987,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,5,3,15,COLD_RESTART,3,337,57,3,27,17,17,2,0,0.0,1.0,30.0,0.0,30.0
989,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.7,5,3,15,COLD_RESTART,2,347,40,1,19,17,16,6,0,0.05882352941176472,1.4375,20.0,0.0,20.0
981,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.7,5,3,15,COLD_RESTART,5,318,66,11,6,18,17,4,5,0.05555555555555558,2.1176470588235294,50.0,0.0,50.0
993,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.7,5,3,15,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
986,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.9,5,3,15,COLD_RESTART,3,265,125,9,46,34,34,1,0,0.0,1.0,30.0,0.0,30.0
991,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,5,3,15,COLD_RESTART,5,243,138,4,71,45,43,9,1,0.0444444444444444,1.0232558139534884,50.0,0.0,50.0
990,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,15,COLD_RESTART,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
995,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,15,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
994,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.9,5,3,15,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
997,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,15,CLOSED_LOOP,7,357,36,6,3,7,7,1,0,0.0,1.7142857142857142,70.0,0.0,70.0
988,15,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,15,COLD_RESTART,2,284,109,2,59,34,32,3,0,0.05882352941176472,1.03125,20.0,0.0,20.0
998,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.9,5,3,15,CLOSED_LOOP,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
999,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,5,3,15,CLOSED_LOOP,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
1002,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.9,5,3,15,CLOSED_LOOP,3,265,125,9,46,34,34,1,0,0.0,1.0,30.0,0.0,30.0
996,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.5,5,3,15,CLOSED_LOOP,8,345,45,9,1,10,10,1,0,0.0,4.5,80.0,0.0,80.0
1005,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.7,5,3,15,CLOSED_LOOP,2,347,40,1,19,17,16,6,0,0.05882352941176472,1.4375,20.0,0.0,20.0
1009,15,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,15,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
1004,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.5,5,3,15,CLOSED_LOOP,2,284,109,2,59,34,32,3,0,0.05882352941176472,1.03125,20.0,0.0,20.0
1006,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.9,5,3,15,CLOSED_LOOP,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
1010,15,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.9,5,3,15,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
1008,15,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.5,5,3,15,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
1011,15,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,15,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
1000,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,15,CLOSED_LOOP,5,359,33,6,5,9,9,2,0,0.0,1.0,50.0,0.0,50.0
1007,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,15,CLOSED_LOOP,4,280,108,3,85,38,37,5,0,0.02631578947368418,1.027027027027027,40.0,0.0,40.0
1014,15,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,15,GOVERNED,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
1015,15,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,5,3,15,GOVERNED,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
1013,15,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,15,GOVERNED,7,357,36,6,3,7,7,1,0,0.0,1.7142857142857142,70.0,0.0,70.0
1003,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,5,3,15,CLOSED_LOOP,3,337,57,3,27,17,17,2,0,0.0,1.0,30.0,0.0,30.0
1016,15,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.5,5,3,15,GOVERNED,5,359,33,6,5,9,9,2,0,0.0,1.0,50.0,0.0,50.0
1017,15,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.7,5,3,15,GOVERNED,4,295,92,8,36,27,27,3,0,0.0,1.037037037037037,40.0,0.0,40.0
1012,15,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.5,5,3,15,GOVERNED,8,345,45,9,1,10,10,1,0,0.0,4.5,80.0,0.0,80.0
1001,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.7,5,3,15,CLOSED_LOOP,4,295,92,8,36,27,27,3,0,0.0,1.037037037037037,40.0,0.0,40.0
1024,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.5,5,3,16,OPEN_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1025,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.7,5,3,16,OPEN_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1020,15,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.5,5,3,15,GOVERNED,2,284,109,2,59,34,32,3,0,0.05882352941176472,1.03125,20.0,0.0,20.0
1027,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,5,3,16,OPEN_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1028,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.5,5,3,16,OPEN_LOOP,8,398,0,0,0,3,3,2,0,0.0,2.0,80.0,0.0,80.0
1023,15,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,5,3,15,GOVERNED,4,280,108,3,85,38,37,5,0,0.02631578947368418,1.027027027027027,40.0,0.0,40.0
1029,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.7,5,3,16,OPEN_LOOP,8,398,0,0,0,3,3,2,0,0.0,2.0,80.0,0.0,80.0
1030,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.9,5,3,16,OPEN_LOOP,8,398,0,0,0,3,3,2,0,0.0,2.0,80.0,0.0,80.0
1031,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,5,3,16,OPEN_LOOP,8,398,0,0,0,3,3,2,0,0.0,2.0,80.0,0.0,80.0
1019,15,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,5,3,15,GOVERNED,3,337,57,3,27,17,17,2,0,0.0,1.0,30.0,0.0,30.0
1018,15,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.9,5,3,15,GOVERNED,3,265,125,9,46,34,34,1,0,0.0,1.0,30.0,0.0,30.0
1021,15,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,15,GOVERNED,2,347,40,1,19,17,16,6,0,0.05882352941176472,1.4375,20.0,0.0,20.0
1032,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.5,5,3,16,OPEN_LOOP,17,379,0,0,0,26,26,21,0,0.0,2.769230769230769,170.0,0.0,170.0
1022,15,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.9,5,3,15,GOVERNED,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
1035,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,5,3,16,OPEN_LOOP,17,379,0,0,0,26,26,21,0,0.0,2.769230769230769,170.0,0.0,170.0
1026,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.9,5,3,16,OPEN_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1034,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.9,5,3,16,OPEN_LOOP,17,379,0,0,0,26,26,21,0,0.0,2.769230769230769,170.0,0.0,170.0
1040,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.5,5,3,16,COLD_RESTART,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1033,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.7,5,3,16,OPEN_LOOP,17,379,0,0,0,26,26,21,0,0.0,2.769230769230769,170.0,0.0,170.0
1041,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,16,COLD_RESTART,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1043,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,5,3,16,COLD_RESTART,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1037,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.7,5,3,16,OPEN_LOOP,21,348,0,0,0,63,61,52,0,0.031746031746031744,2.0,210.0,0.0,210.0
1039,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,5,3,16,OPEN_LOOP,21,348,0,0,0,63,61,52,0,0.031746031746031744,2.0,210.0,0.0,210.0
1044,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.5,5,3,16,COLD_RESTART,11,320,64,11,2,15,15,4,2,0.0,5.066666666666666,110.0,0.0,110.0
1050,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.9,5,3,16,COLD_RESTART,5,328,59,6,19,21,19,5,0,0.09523809523809523,1.1578947368421053,50.0,0.0,50.0
1051,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,5,3,16,COLD_RESTART,7,300,86,9,41,20,20,4,0,0.0,1.05,70.0,0.0,70.0
1045,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.7,5,3,16,COLD_RESTART,10,374,19,3,1,6,6,3,0,0.0,3.6666666666666665,100.0,0.0,100.0
1046,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,16,COLD_RESTART,9,305,77,11,8,20,19,5,6,0.050000000000000044,3.263157894736842,90.0,0.0,90.0
1047,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,5,3,16,COLD_RESTART,9,305,77,11,8,20,19,5,6,0.050000000000000044,3.263157894736842,90.0,0.0,90.0
1049,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.7,5,3,16,COLD_RESTART,2,126,243,24,66,63,63,5,4,0.0,1.7301587301587302,20.0,0.0,20.0
1038,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,16,OPEN_LOOP,21,348,0,0,0,63,61,52,0,0.031746031746031744,2.0,210.0,0.0,210.0
1036,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.5,5,3,16,OPEN_LOOP,21,348,0,0,0,63,61,52,0,0.031746031746031744,2.0,210.0,0.0,210.0
1042,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.9,5,3,16,COLD_RESTART,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1048,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,16,COLD_RESTART,3,220,155,12,53,44,44,7,0,0.0,1.7045454545454546,30.0,0.0,30.0
1057,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.7,5,3,16,CLOSED_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1056,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.5,5,3,16,CLOSED_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1058,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.9,5,3,16,CLOSED_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1060,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.5,5,3,16,CLOSED_LOOP,11,357,34,6,1,9,9,2,0,0.0,5.555555555555555,110.0,0.0,110.0
1061,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,16,CLOSED_LOOP,10,374,19,3,1,6,6,3,0,0.0,3.6666666666666665,100.0,0.0,100.0
1054,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,16,COLD_RESTART,0,66,310,11,238,89,89,8,1,0.0,1.0,0.0,0.0,0.0
1062,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.9,5,3,16,CLOSED_LOOP,12,332,56,8,6,15,15,3,0,0.0,4.333333333333333,120.0,0.0,120.0
1055,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,5,3,16,COLD_RESTART,1,62,315,16,172,88,88,4,0,0.0,1.0113636363636365,10.0,0.0,10.0
1053,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.7,5,3,16,COLD_RESTART,0,64,315,19,205,85,84,2,2,0.0117647058823529,1.3214285714285714,0.0,0.0,0.0
1066,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.9,5,3,16,CLOSED_LOOP,5,328,59,6,19,21,19,5,0,0.09523809523809523,1.1578947368421053,50.0,0.0,50.0
1059,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,16,CLOSED_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1064,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,16,CLOSED_LOOP,3,220,155,12,53,44,44,7,0,0.0,1.7045454545454546,30.0,0.0,30.0
1063,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,5,3,16,CLOSED_LOOP,15,332,56,8,6,14,14,3,0,0.0,4.571428571428571,150.0,0.0,150.0
1052,16,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,16,COLD_RESTART,0,18,362,20,239,93,93,0,0,0.0,1.021505376344086,0.0,0.0,0.0
1067,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,5,3,16,CLOSED_LOOP,7,300,86,9,41,20,20,4,0,0.0,1.05,70.0,0.0,70.0
1072,16,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.5,5,3,16,GOVERNED,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1065,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.7,5,3,16,CLOSED_LOOP,5,165,213,16,75,56,56,4,0,0.0,1.3392857142857142,50.0,0.0,50.0
1074,16,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.9,5,3,16,GOVERNED,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1075,16,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,16,GOVERNED,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1071,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,16,CLOSED_LOOP,1,62,315,16,172,88,88,4,0,0.0,1.0113636363636365,10.0,0.0,10.0
1073,16,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,16,GOVERNED,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
1078,16,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,16,GOVERNED,12,332,56,8,6,15,15,3,0,0.0,4.333333333333333,120.0,0.0,120.0
1077,16,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,16,GOVERNED,10,374,19,3,1,6,6,3,0,0.0,3.6666666666666665,100.0,0.0,100.0
