RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,presupuesto,competencia,costo_edicion,radio,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
417,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,17,CLOSED_LOOP,0,115,259,10,185,78,77,10,0,0.012820512820512775,1.051948051948052,0.0,0.0,0.0
424,17,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,17,GOVERNED,15,352,27,3,9,33,32,18,0,0.030303030303030276,1.8125,150.0,0.0,150.0
422,17,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,17,GOVERNED,8,362,33,5,6,8,7,0,0,0.125,2.4285714285714284,80.0,0.0,80.0
425,17,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,17,GOVERNED,16,344,39,5,11,30,26,12,0,0.1333333333333333,1.6923076923076923,160.0,0.0,160.0
423,17,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,17,GOVERNED,8,362,33,5,6,8,7,0,0,0.125,2.4285714285714284,80.0,0.0,80.0
414,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,17,CLOSED_LOOP,7,279,98,11,27,32,32,8,0,0.0,1.40625,70.0,0.0,70.0
427,17,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,17,GOVERNED,7,279,98,11,27,32,32,8,0,0.0,1.40625,70.0,0.0,70.0
415,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,17,CLOSED_LOOP,7,279,98,11,27,32,32,8,0,0.0,1.40625,70.0,0.0,70.0
432,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,18,CLOSED_LOOP,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
416,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,17,CLOSED_LOOP,0,115,259,10,185,78,77,10,0,0.012820512820512775,1.051948051948052,0.0,0.0,0.0
433,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,18,CLOSED_LOOP,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
428,17,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,17,GOVERNED,18,256,101,3,84,67,67,39,0,0.0,1.4179104477611941,180.0,0.0,180.0
429,17,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,17,GOVERNED,14,238,127,5,106,70,65,29,0,0.0714285714285714,1.5076923076923077,140.0,0.0,140.0
419,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,17,CLOSED_LOOP,0,115,259,10,185,78,77,10,0,0.012820512820512775,1.051948051948052,0.0,0.0,0.0
430,17,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,17,GOVERNED,3,132,240,10,174,76,75,14,0,0.013157894736842146,1.1066666666666667,30.0,0.0,30.0
426,17,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,17,GOVERNED,7,302,81,10,21,25,25,6,0,0.0,1.44,70.0,0.0,70.0
435,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,18,CLOSED_LOOP,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
434,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,18,CLOSED_LOOP,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
436,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,18,CLOSED_LOOP,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
438,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,18,CLOSED_LOOP,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
440,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,18,CLOSED_LOOP,2,215,161,5,90,51,50,11,0,0.019607843137254943,1.18,20.0,0.0,20.0
431,17,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,17,GOVERNED,0,115,259,10,185,78,77,10,0,0.012820512820512775,1.051948051948052,0.0,0.0,0.0
444,18,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,18,GOVERNED,9,380,15,3,1,5,5,2,0,0.0,2.0,90.0,0.0,90.0
437,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,18,CLOSED_LOOP,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
441,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,18,CLOSED_LOOP,2,215,161,5,90,51,50,11,0,0.019607843137254943,1.18,20.0,0.0,20.0
442,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,18,CLOSED_LOOP,2,215,161,5,90,51,50,11,0,0.019607843137254943,1.18,20.0,0.0,20.0
443,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,18,CLOSED_LOOP,2,215,161,5,90,51,50,11,0,0.019607843137254943,1.18,20.0,0.0,20.0
439,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,18,CLOSED_LOOP,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
448,18,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,18,GOVERNED,4,346,43,3,10,18,18,7,0,0.0,1.5,40.0,0.0,40.0
449,18,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,18,GOVERNED,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
450,18,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,18,GOVERNED,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
446,18,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,18,GOVERNED,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
451,18,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,18,GOVERNED,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
445,18,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,18,GOVERNED,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
456,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,19,CLOSED_LOOP,10,348,42,8,3,10,10,2,0,0.0,2.4,100.0,0.0,100.0
447,18,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,18,GOVERNED,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
457,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,19,CLOSED_LOOP,10,348,42,8,3,10,10,2,0,0.0,2.4,100.0,0.0,100.0
454,18,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,18,GOVERNED,2,215,161,5,90,51,50,11,0,0.019607843137254943,1.18,20.0,0.0,20.0
458,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,19,CLOSED_LOOP,10,348,42,8,3,10,10,2,0,0.0,2.4,100.0,0.0,100.0
461,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,19,CLOSED_LOOP,4,305,85,5,38,28,27,3,0,0.0357142857142857,1.2962962962962963,40.0,0.0,40.0
455,18,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,18,GOVERNED,2,215,161,5,90,51,50,11,0,0.019607843137254943,1.18,20.0,0.0,20.0
459,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,19,CLOSED_LOOP,10,348,42,8,3,10,10,2,0,0.0,2.4,100.0,0.0,100.0
453,18,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,18,GOVERNED,3,226,152,5,85,49,49,11,0,0.0,1.163265306122449,30.0,0.0,30.0
468,19,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,19,GOVERNED,19,373,15,3,1,17,17,9,0,0.0,3.0588235294117645,190.0,0.0,190.0
469,19,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,19,GOVERNED,11,364,25,5,2,13,12,6,0,0.07692307692307687,3.5,110.0,0.0,110.0
464,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,19,CLOSED_LOOP,0,143,233,14,163,62,62,6,0,0.0,1.1129032258064515,0.0,0.0,0.0
470,19,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,19,GOVERNED,10,348,42,8,3,10,10,2,0,0.0,2.4,100.0,0.0,100.0
465,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,19,CLOSED_LOOP,0,143,233,14,163,62,62,6,0,0.0,1.1129032258064515,0.0,0.0,0.0
452,18,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,18,GOVERNED,4,272,114,3,72,37,37,7,0,0.0,1.0,40.0,0.0,40.0
471,19,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,19,GOVERNED,10,348,42,8,3,10,10,2,0,0.0,2.4,100.0,0.0,100.0
466,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,19,CLOSED_LOOP,0,143,233,14,163,62,62,6,0,0.0,1.1129032258064515,0.0,0.0,0.0
474,19,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,19,GOVERNED,4,305,85,5,38,28,27,3,0,0.0357142857142857,1.2962962962962963,40.0,0.0,40.0
477,19,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,19,GOVERNED,8,332,41,5,17,32,32,21,0,0.0,1.15625,80.0,0.0,80.0
475,19,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,19,GOVERNED,4,305,85,5,38,28,27,3,0,0.0357142857142857,1.2962962962962963,40.0,0.0,40.0
472,19,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,19,GOVERNED,8,355,28,3,7,25,24,13,0,0.040000000000000036,1.6666666666666667,80.0,0.0,80.0
462,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,19,CLOSED_LOOP,4,305,85,5,38,28,27,3,0,0.0357142857142857,1.2962962962962963,40.0,0.0,40.0
478,19,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,19,GOVERNED,7,243,136,10,94,46,46,10,0,0.0,1.173913043478261,70.0,0.0,70.0
460,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,19,CLOSED_LOOP,4,305,85,5,38,28,27,3,0,0.0357142857142857,1.2962962962962963,40.0,0.0,40.0
467,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,19,CLOSED_LOOP,0,143,233,14,163,62,62,6,0,0.0,1.1129032258064515,0.0,0.0,0.0
463,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,19,CLOSED_LOOP,4,305,85,5,38,28,27,3,0,0.0357142857142857,1.2962962962962963,40.0,0.0,40.0
476,19,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,19,GOVERNED,15,338,24,3,7,54,50,34,0,0.07407407407407407,1.78,150.0,0.0,150.0
480,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,20,CLOSED_LOOP,13,293,89,13,12,21,21,4,0,0.0,1.9047619047619047,130.0,0.0,130.0
482,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,20,CLOSED_LOOP,13,293,89,13,12,21,21,4,0,0.0,1.9047619047619047,130.0,0.0,130.0
483,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,20,CLOSED_LOOP,13,293,89,13,12,21,21,4,0,0.0,1.9047619047619047,130.0,0.0,130.0
486,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,20,CLOSED_LOOP,8,209,174,16,47,43,43,1,0,0.0,1.069767441860465,80.0,0.0,80.0
487,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,20,CLOSED_LOOP,8,209,174,16,47,43,43,1,0,0.0,1.069767441860465,80.0,0.0,80.0
484,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,20,CLOSED_LOOP,8,209,174,16,47,43,43,1,0,0.0,1.069767441860465,80.0,0.0,80.0
479,19,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,19,GOVERNED,0,143,233,14,163,62,62,6,0,0.0,1.1129032258064515,0.0,0.0,0.0
485,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,20,CLOSED_LOOP,8,209,174,16,47,43,43,1,0,0.0,1.069767441860465,80.0,0.0,80.0
493,20,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,20,GOVERNED,11,363,27,5,4,14,14,5,0,0.0,2.7142857142857144,110.0,0.0,110.0
473,19,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,19,GOVERNED,5,319,69,5,33,25,24,6,0,0.040000000000000036,1.3333333333333333,50.0,0.0,50.0
495,20,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,20,GOVERNED,13,293,89,13,12,21,21,4,0,0.0,1.9047619047619047,130.0,0.0,130.0
488,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,20,CLOSED_LOOP,0,9,373,17,295,95,94,0,0,0.010526315789473717,1.0,0.0,0.0,0.0
492,20,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,20,GOVERNED,17,373,15,3,1,15,14,9,0,0.06666666666666665,2.5714285714285716,170.0,0.0,170.0
496,20,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,20,GOVERNED,15,350,32,3,6,27,26,15,0,0.03703703703703709,1.8846153846153846,150.0,0.0,150.0
490,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,20,CLOSED_LOOP,0,9,373,17,295,95,94,0,0,0.010526315789473717,1.0,0.0,0.0,0.0
498,20,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,20,GOVERNED,12,253,132,10,38,37,37,5,0,0.0,1.054054054054054,120.0,0.0,120.0
499,20,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,20,GOVERNED,8,209,174,16,47,43,43,1,0,0.0,1.069767441860465,80.0,0.0,80.0
481,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,20,CLOSED_LOOP,13,293,89,13,12,21,21,4,0,0.0,1.9047619047619047,130.0,0.0,130.0
505,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,21,CLOSED_LOOP,8,358,34,6,4,9,9,2,0,0.0,2.888888888888889,80.0,0.0,80.0
489,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,20,CLOSED_LOOP,0,9,373,17,295,95,94,0,0,0.010526315789473717,1.0,0.0,0.0,0.0
500,20,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,20,GOVERNED,17,281,79,3,64,67,66,37,0,0.014925373134328401,1.7121212121212122,170.0,0.0,170.0
501,20,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,20,GOVERNED,14,250,117,5,95,66,65,28,0,0.015151515151515138,1.3076923076923077,140.0,0.0,140.0
504,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,21,CLOSED_LOOP,8,358,34,6,4,9,9,2,0,0.0,2.888888888888889,80.0,0.0,80.0
507,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,21,CLOSED_LOOP,8,358,34,6,4,9,9,2,0,0.0,2.888888888888889,80.0,0.0,80.0
508,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,21,CLOSED_LOOP,8,293,95,8,32,27,27,3,0,0.0,1.1111111111111112,80.0,0.0,80.0
506,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,21,CLOSED_LOOP,8,358,34,6,4,9,9,2,0,0.0,2.888888888888889,80.0,0.0,80.0
511,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,21,CLOSED_LOOP,8,293,95,8,32,27,27,3,0,0.0,1.1111111111111112,80.0,0.0,80.0
510,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,21,CLOSED_LOOP,8,293,95,8,32,27,27,3,0,0.0,1.1111111111111112,80.0,0.0,80.0
494,20,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,20,GOVERNED,15,320,65,10,8,20,20,5,0,0.0,1.75,150.0,0.0,150.0
497,20,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,20,GOVERNED,16,330,51,5,11,32,32,14,0,0.0,2.40625,160.0,0.0,160.0
503,20,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,20,GOVERNED,0,9,373,17,295,95,94,0,0,0.010526315789473717,1.0,0.0,0.0,0.0
516,21,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,21,GOVERNED,8,376,17,3,3,8,8,4,0,0.0,3.75,80.0,0.0,80.0
491,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,20,CLOSED_LOOP,0,9,373,17,295,95,94,0,0,0.010526315789473717,1.0,0.0,0.0,0.0
518,21,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,21,GOVERNED,8,358,34,6,4,9,9,2,0,0.0,2.888888888888889,80.0,0.0,80.0
514,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,21,CLOSED_LOOP,2,268,118,7,50,31,31,5,0,0.0,1.064516129032258,20.0,0.0,20.0
512,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,21,CLOSED_LOOP,2,268,118,7,50,31,31,5,0,0.0,1.064516129032258,20.0,0.0,20.0
513,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,21,CLOSED_LOOP,2,268,118,7,50,31,31,5,0,0.0,1.064516129032258,20.0,0.0,20.0
519,21,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,21,GOVERNED,8,358,34,6,4,9,9,2,0,0.0,2.888888888888889,80.0,0.0,80.0
517,21,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,21,GOVERNED,9,364,29,5,4,9,8,2,0,0.11111111111111116,3.125,90.0,0.0,90.0
521,21,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,21,GOVERNED,8,331,60,5,16,19,19,4,0,0.0,1.1578947368421053,80.0,0.0,80.0
515,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,21,CLOSED_LOOP,2,268,118,7,50,31,31,5,0,0.0,1.064516129032258,20.0,0.0,20.0
520,21,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,21,GOVERNED,9,362,29,3,7,13,13,6,0,0.0,1.0,90.0,0.0,90.0
523,21,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,21,GOVERNED,8,293,95,8,32,27,27,3,0,0.0,1.1111111111111112,80.0,0.0,80.0
502,20,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,20,GOVERNED,11,176,184,10,142,81,80,30,0,0.012345679012345734,1.2875,110.0,0.0,110.0
527,21,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,21,GOVERNED,2,268,118,7,50,31,31,5,0,0.0,1.064516129032258,20.0,0.0,20.0
524,21,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,21,GOVERNED,9,281,82,3,33,54,54,33,0,0.0,1.2222222222222223,90.0,0.0,90.0
528,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,22,CLOSED_LOOP,15,302,83,12,8,20,19,3,0,0.050000000000000044,2.9473684210526314,150.0,0.0,150.0
529,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,22,CLOSED_LOOP,15,302,83,12,8,20,19,3,0,0.050000000000000044,2.9473684210526314,150.0,0.0,150.0
522,21,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,21,GOVERNED,8,293,95,8,32,27,27,3,0,0.0,1.1111111111111112,80.0,0.0,80.0
526,21,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,21,GOVERNED,2,268,118,7,50,31,31,5,0,0.0,1.064516129032258,20.0,0.0,20.0
532,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,22,CLOSED_LOOP,8,225,158,10,48,46,46,3,0,0.0,1.3478260869565217,80.0,0.0,80.0
530,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,22,CLOSED_LOOP,15,302,83,12,8,20,19,3,0,0.050000000000000044,2.9473684210526314,150.0,0.0,150.0
533,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,22,CLOSED_LOOP,8,225,158,10,48,46,46,3,0,0.0,1.3478260869565217,80.0,0.0,80.0
509,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,21,CLOSED_LOOP,8,293,95,8,32,27,27,3,0,0.0,1.1111111111111112,80.0,0.0,80.0
525,21,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,21,GOVERNED,12,272,101,5,45,50,48,21,0,0.040000000000000036,1.3958333333333333,120.0,0.0,120.0
534,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,22,CLOSED_LOOP,8,225,158,10,48,46,46,3,0,0.0,1.3478260869565217,80.0,0.0,80.0
536,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,22,CLOSED_LOOP,1,318,65,5,32,24,22,7,0,0.08333333333333337,1.5454545454545454,10.0,0.0,10.0
539,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,22,CLOSED_LOOP,1,318,65,5,32,24,22,7,0,0.08333333333333337,1.5454545454545454,10.0,0.0,10.0
535,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,22,CLOSED_LOOP,8,225,158,10,48,46,46,3,0,0.0,1.3478260869565217,80.0,0.0,80.0
537,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,22,CLOSED_LOOP,1,318,65,5,32,24,22,7,0,0.08333333333333337,1.5454545454545454,10.0,0.0,10.0
541,22,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,22,GOVERNED,21,355,25,5,0,21,20,15,0,0.04761904761904767,3.5,210.0,0.0,210.0
542,22,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,22,GOVERNED,18,307,73,10,8,25,25,10,0,0.0,3.32,180.0,0.0,180.0
543,22,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,22,GOVERNED,15,302,83,12,8,20,19,3,0,0.050000000000000044,2.9473684210526314,150.0,0.0,150.0
531,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,22,CLOSED_LOOP,15,302,83,12,8,20,19,3,0,0.050000000000000044,2.9473684210526314,150.0,0.0,150.0
545,22,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,22,GOVERNED,16,296,83,5,28,44,43,15,0,0.022727272727272707,1.744186046511628,160.0,0.0,160.0
544,22,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,22,GOVERNED,21,321,50,3,15,45,44,25,0,0.022222222222222254,2.477272727272727,210.0,0.0,210.0
540,22,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,22,GOVERNED,20,368,15,3,0,18,18,14,0,0.0,4.833333333333333,200.0,0.0,200.0
548,22,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,22,GOVERNED,7,356,28,3,12,22,22,13,0,0.0,1.0909090909090908,70.0,0.0,70.0
547,22,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,22,GOVERNED,8,225,158,10,48,46,46,3,0,0.0,1.3478260869565217,80.0,0.0,80.0
552,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,23,CLOSED_LOOP,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
554,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,23,CLOSED_LOOP,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
550,22,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,22,GOVERNED,1,318,65,5,32,24,22,7,0,0.08333333333333337,1.5454545454545454,10.0,0.0,10.0
551,22,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,22,GOVERNED,1,318,65,5,32,24,22,7,0,0.08333333333333337,1.5454545454545454,10.0,0.0,10.0
546,22,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,22,GOVERNED,8,227,155,10,45,46,46,5,0,0.0,1.3478260869565217,80.0,0.0,80.0
549,22,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,22,GOVERNED,1,318,65,5,32,24,22,7,0,0.08333333333333337,1.5454545454545454,10.0,0.0,10.0
538,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,22,CLOSED_LOOP,1,318,65,5,32,24,22,7,0,0.08333333333333337,1.5454545454545454,10.0,0.0,10.0
555,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,23,CLOSED_LOOP,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
556,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,23,CLOSED_LOOP,5,316,75,6,27,24,23,2,0,0.04166666666666663,1.3043478260869565,50.0,0.0,50.0
553,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,23,CLOSED_LOOP,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
558,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,23,CLOSED_LOOP,5,316,75,6,27,24,23,2,0,0.04166666666666663,1.3043478260869565,50.0,0.0,50.0
559,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,23,CLOSED_LOOP,5,316,75,6,27,24,23,2,0,0.04166666666666663,1.3043478260869565,50.0,0.0,50.0
